UserID,Amount,MerchantName,Timestamp
123e4567-e89b-12d3-a456-426614174003,236187.403,BestBuy,2025-03-19T07:01:27Z
123e4567-e89b-12d3-a456-426614174004,236319.348,eBay,2025-03-30T07:23:27Z
123e4567-e89b-12d3-a456-426614174001,236394.693,eBay,2025-03-19T14:25:27Z
123e4567-e89b-12d3-a456-426614174002,236579.04,eBay,2025-04-08T05:50:27Z
123e4567-e89b-12d3-a456-426614174000,236787.147,BestBuy,2025-04-01T11:53:27Z
123e4567-e89b-12d3-a456-426614174004,236791.484,BestBuy,2025-03-23T15:24:27Z
123e4567-e89b-12d3-a456-426614174001,236822.749,eBay,2025-03-21T03:39:27Z
123e4567-e89b-12d3-a456-426614174003,236862.205,BestBuy,2025-03-29T07:08:27Z
123e4567-e89b-12d3-a456-426614174001,238295.206,BestBuy,2025-03-20T19:38:27Z
123e4567-e89b-12d3-a456-426614174001,238329.628,BestBuy,2025-04-12T15:26:27Z
123e4567-e89b-12d3-a456-426614174004,238625.348,BestBuy,2025-03-29T07:50:27Z
123e4567-e89b-12d3-a456-426614174002,238721.11,BestBuy,2025-04-05T19:42:27Z
123e4567-e89b-12d3-a456-426614174004,238732.451,eBay,2025-03-19T02:09:27Z
123e4567-e89b-12d3-a456-426614174001,239129.079,BestBuy,2025-04-14T03:43:27Z
123e4567-e89b-12d3-a456-426614174003,239263.769,BestBuy,2025-04-13T11:07:27Z
123e4567-e89b-12d3-a456-426614174001,239633.169,BestBuy,2025-04-14T07:20:27Z
123e4567-e89b-12d3-a456-426614174003,240173.096,eBay,2025-04-11T04:48:27Z
123e4567-e89b-12d3-a456-426614174001,240699.346,BestBuy,2025-04-09T05:59:27Z
123e4567-e89b-12d3-a456-426614174002,240727.168,BestBuy,2025-04-17T19:30:27Z
123e4567-e89b-12d3-a456-426614174003,241184.216,BestBuy,2025-03-28T01:56:27Z
123e4567-e89b-12d3-a456-426614174003,241326.996,eBay,2025-04-05T15:00:27Z
123e4567-e89b-12d3-a456-426614174001,241890.594,BestBuy,2025-03-28T03:53:27Z
123e4567-e89b-12d3-a456-426614174003,241968.24,BestBuy,2025-04-09T18:58:27Z
123e4567-e89b-12d3-a456-426614174001,242316.866,eBay,2025-03-31T17:39:27Z
123e4567-e89b-12d3-a456-426614174000,242890.034,BestBuy,2025-04-11T05:22:27Z
123e4567-e89b-12d3-a456-426614174000,243128.668,BestBuy,2025-03-29T17:01:27Z
123e4567-e89b-12d3-a456-426614174004,243493.166,eBay,2025-03-24T18:37:27Z
123e4567-e89b-12d3-a456-426614174000,243684.612,BestBuy,2025-04-08T16:50:27Z
123e4567-e89b-12d3-a456-426614174004,243972.939,eBay,2025-04-09T02:34:27Z
123e4567-e89b-12d3-a456-426614174004,243990.606,eBay,2025-04-07T14:41:27Z
123e4567-e89b-12d3-a456-426614174004,244020.125,BestBuy,2025-04-03T15:13:27Z
123e4567-e89b-12d3-a456-426614174003,244178.936,BestBuy,2025-04-16T19:32:27Z
123e4567-e89b-12d3-a456-426614174004,244278.054,BestBuy,2025-03-26T16:44:27Z
123e4567-e89b-12d3-a456-426614174001,244822.304,eBay,2025-04-11T19:34:27Z
123e4567-e89b-12d3-a456-426614174001,245435.928,BestBuy,2025-04-16T12:48:27Z
123e4567-e89b-12d3-a456-426614174001,245512.979,eBay,2025-03-23T19:19:27Z
123e4567-e89b-12d3-a456-426614174003,245574.155,eBay,2025-04-12T08:10:27Z
123e4567-e89b-12d3-a456-426614174004,245788.403,eBay,2025-04-13T14:35:27Z
123e4567-e89b-12d3-a456-426614174001,245939.709,BestBuy,2025-04-10T20:16:27Z
123e4567-e89b-12d3-a456-426614174000,246095.331,BestBuy,2025-04-02T05:59:27Z
123e4567-e89b-12d3-a456-426614174003,246344.089,BestBuy,2025-04-07T01:31:27Z
123e4567-e89b-12d3-a456-426614174002,246489.182,BestBuy,2025-03-27T04:26:27Z
123e4567-e89b-12d3-a456-426614174002,246694.512,BestBuy,2025-04-07T03:12:27Z
123e4567-e89b-12d3-a456-426614174004,246707.187,eBay,2025-03-22T03:28:27Z
123e4567-e89b-12d3-a456-426614174001,246770.77,eBay,2025-04-01T03:46:27Z
123e4567-e89b-12d3-a456-426614174000,246921.253,eBay,2025-04-07T04:33:27Z
123e4567-e89b-12d3-a456-426614174002,247597.981,BestBuy,2025-04-02T19:37:27Z
123e4567-e89b-12d3-a456-426614174001,247655.775,BestBuy,2025-03-20T18:58:27Z
123e4567-e89b-12d3-a456-426614174004,247751.367,BestBuy,2025-03-31T17:54:27Z
123e4567-e89b-12d3-a456-426614174004,247830.807,BestBuy,2025-04-05T14:07:27Z
123e4567-e89b-12d3-a456-426614174000,248098.654,BestBuy,2025-04-07T10:39:27Z
123e4567-e89b-12d3-a456-426614174003,248264.003,BestBuy,2025-03-23T00:46:27Z
123e4567-e89b-12d3-a456-426614174003,248342.295,BestBuy,2025-03-27T14:40:27Z
123e4567-e89b-12d3-a456-426614174003,248389.587,BestBuy,2025-03-25T12:37:27Z
123e4567-e89b-12d3-a456-426614174004,248883.368,eBay,2025-04-02T16:24:27Z
123e4567-e89b-12d3-a456-426614174002,248963.82,BestBuy,2025-03-26T20:20:27Z
123e4567-e89b-12d3-a456-426614174001,249309.481,eBay,2025-04-08T09:57:27Z
123e4567-e89b-12d3-a456-426614174004,249396.627,BestBuy,2025-03-25T05:47:27Z
123e4567-e89b-12d3-a456-426614174002,249940.615,BestBuy,2025-03-23T01:57:27Z
123e4567-e89b-12d3-a456-426614174002,250170.862,BestBuy,2025-03-19T14:19:27Z
123e4567-e89b-12d3-a456-426614174003,250664.953,BestBuy,2025-04-01T14:25:27Z
123e4567-e89b-12d3-a456-426614174004,250748.065,BestBuy,2025-04-15T20:48:27Z
123e4567-e89b-12d3-a456-426614174002,250780.748,eBay,2025-04-03T16:18:27Z
123e4567-e89b-12d3-a456-426614174003,251183.858,eBay,2025-03-23T19:54:27Z
123e4567-e89b-12d3-a456-426614174003,251285.723,BestBuy,2025-04-17T14:56:27Z
123e4567-e89b-12d3-a456-426614174001,251819.414,BestBuy,2025-04-10T04:04:27Z
123e4567-e89b-12d3-a456-426614174002,252080.01,eBay,2025-03-27T02:08:27Z
123e4567-e89b-12d3-a456-426614174004,252294.797,BestBuy,2025-04-17T17:05:27Z
123e4567-e89b-12d3-a456-426614174004,252782.13,BestBuy,2025-04-03T01:11:27Z
123e4567-e89b-12d3-a456-426614174000,252804.775,eBay,2025-03-30T11:54:27Z
123e4567-e89b-12d3-a456-426614174001,252963.001,BestBuy,2025-04-08T12:03:27Z
123e4567-e89b-12d3-a456-426614174002,253385.69,BestBuy,2025-04-14T04:16:27Z
123e4567-e89b-12d3-a456-426614174004,253612.231,eBay,2025-03-26T01:50:27Z
123e4567-e89b-12d3-a456-426614174001,253742.543,eBay,2025-04-07T00:36:27Z
123e4567-e89b-12d3-a456-426614174000,253798.579,eBay,2025-04-18T05:53:27Z
123e4567-e89b-12d3-a456-426614174003,253829.668,BestBuy,2025-03-20T18:29:27Z
123e4567-e89b-12d3-a456-426614174000,253954.421,eBay,2025-04-13T08:39:27Z
123e4567-e89b-12d3-a456-426614174003,254021.354,BestBuy,2025-04-15T22:40:27Z
123e4567-e89b-12d3-a456-426614174001,254236.563,BestBuy,2025-04-09T12:41:27Z
123e4567-e89b-12d3-a456-426614174003,254456.718,BestBuy,2025-03-25T04:36:27Z
123e4567-e89b-12d3-a456-426614174002,254674.093,BestBuy,2025-04-02T21:24:27Z
123e4567-e89b-12d3-a456-426614174002,254759.14,eBay,2025-04-03T03:43:27Z
123e4567-e89b-12d3-a456-426614174002,254769.692,eBay,2025-04-09T13:53:27Z
123e4567-e89b-12d3-a456-426614174003,254819.36,BestBuy,2025-03-19T01:24:27Z
123e4567-e89b-12d3-a456-426614174000,254819.676,eBay,2025-04-18T19:42:27Z
123e4567-e89b-12d3-a456-426614174004,256370.946,eBay,2025-04-02T00:56:27Z
123e4567-e89b-12d3-a456-426614174004,256517.652,eBay,2025-03-30T04:57:27Z
123e4567-e89b-12d3-a456-426614174001,256815.292,eBay,2025-03-22T23:07:27Z
123e4567-e89b-12d3-a456-426614174003,257378.602,eBay,2025-03-22T16:01:27Z
123e4567-e89b-12d3-a456-426614174002,258706.549,eBay,2025-04-12T22:34:27Z
123e4567-e89b-12d3-a456-426614174002,259091.854,eBay,2025-03-24T19:10:27Z
123e4567-e89b-12d3-a456-426614174001,259129.88,BestBuy,2025-03-20T20:41:27Z
123e4567-e89b-12d3-a456-426614174003,259424.903,BestBuy,2025-04-07T01:48:27Z
123e4567-e89b-12d3-a456-426614174002,260328.373,BestBuy,2025-04-18T06:00:27Z
123e4567-e89b-12d3-a456-426614174001,260332.785,eBay,2025-03-20T06:42:27Z
123e4567-e89b-12d3-a456-426614174001,260457.589,BestBuy,2025-04-07T01:38:27Z
123e4567-e89b-12d3-a456-426614174003,260625.724,BestBuy,2025-03-30T08:39:27Z
123e4567-e89b-12d3-a456-426614174001,260709.009,eBay,2025-04-16T13:52:27Z
123e4567-e89b-12d3-a456-426614174002,261090.129,eBay,2025-04-02T08:01:27Z
123e4567-e89b-12d3-a456-426614174002,261339.217,eBay,2025-04-14T11:26:27Z
123e4567-e89b-12d3-a456-426614174001,261461.998,BestBuy,2025-04-09T09:00:27Z
123e4567-e89b-12d3-a456-426614174001,261525.586,eBay,2025-04-15T16:06:27Z
123e4567-e89b-12d3-a456-426614174002,262112.462,eBay,2025-04-03T13:06:27Z
123e4567-e89b-12d3-a456-426614174001,262366.154,eBay,2025-03-30T12:44:27Z
123e4567-e89b-12d3-a456-426614174004,262451.959,BestBuy,2025-04-17T02:31:27Z
123e4567-e89b-12d3-a456-426614174002,262686.173,BestBuy,2025-03-24T23:59:27Z
123e4567-e89b-12d3-a456-426614174003,263021.995,BestBuy,2025-04-10T00:37:27Z
123e4567-e89b-12d3-a456-426614174004,263261.785,BestBuy,2025-03-22T19:16:27Z
123e4567-e89b-12d3-a456-426614174004,263503.821,eBay,2025-03-29T03:47:27Z
123e4567-e89b-12d3-a456-426614174002,263680.338,BestBuy,2025-04-12T05:17:27Z
123e4567-e89b-12d3-a456-426614174002,264549.131,eBay,2025-03-19T16:42:27Z
123e4567-e89b-12d3-a456-426614174004,264631.806,eBay,2025-04-08T11:07:27Z
123e4567-e89b-12d3-a456-426614174002,264715.052,eBay,2025-04-01T06:45:27Z
123e4567-e89b-12d3-a456-426614174000,264795.755,BestBuy,2025-04-09T07:03:27Z
123e4567-e89b-12d3-a456-426614174004,264821.338,eBay,2025-03-25T05:17:27Z
123e4567-e89b-12d3-a456-426614174002,265408.267,eBay,2025-04-08T03:19:27Z
123e4567-e89b-12d3-a456-426614174002,265476.129,eBay,2025-03-22T13:18:27Z
123e4567-e89b-12d3-a456-426614174004,265861.734,eBay,2025-03-25T19:35:27Z
123e4567-e89b-12d3-a456-426614174000,265971.069,BestBuy,2025-04-15T05:24:27Z
123e4567-e89b-12d3-a456-426614174001,266218.082,BestBuy,2025-03-30T12:13:27Z
123e4567-e89b-12d3-a456-426614174000,266236.964,BestBuy,2025-03-26T00:05:27Z
123e4567-e89b-12d3-a456-426614174004,266859.338,eBay,2025-03-21T06:16:27Z
123e4567-e89b-12d3-a456-426614174000,266983.108,BestBuy,2025-04-17T00:27:27Z
123e4567-e89b-12d3-a456-426614174002,267264.761,eBay,2025-04-02T20:17:27Z
123e4567-e89b-12d3-a456-426614174001,268244.145,eBay,2025-04-09T16:36:27Z
123e4567-e89b-12d3-a456-426614174004,268284.268,eBay,2025-03-26T21:48:27Z
123e4567-e89b-12d3-a456-426614174000,268398.523,eBay,2025-04-07T01:14:27Z
123e4567-e89b-12d3-a456-426614174000,269730.872,BestBuy,2025-03-29T09:16:27Z
123e4567-e89b-12d3-a456-426614174004,269789.523,BestBuy,2025-03-23T10:03:27Z
123e4567-e89b-12d3-a456-426614174004,270948.441,eBay,2025-04-09T21:01:27Z
123e4567-e89b-12d3-a456-426614174001,271088.2,eBay,2025-04-06T23:00:27Z
123e4567-e89b-12d3-a456-426614174000,271100.586,eBay,2025-04-07T16:17:27Z
123e4567-e89b-12d3-a456-426614174001,271204.966,BestBuy,2025-04-18T13:24:27Z
123e4567-e89b-12d3-a456-426614174004,271244.597,BestBuy,2025-03-20T12:46:27Z
123e4567-e89b-12d3-a456-426614174004,271342.71,eBay,2025-04-09T00:53:27Z
123e4567-e89b-12d3-a456-426614174000,271365.261,eBay,2025-04-02T17:35:27Z
123e4567-e89b-12d3-a456-426614174001,271475.769,BestBuy,2025-04-06T21:22:27Z
123e4567-e89b-12d3-a456-426614174002,271847.559,BestBuy,2025-04-10T03:08:27Z
123e4567-e89b-12d3-a456-426614174000,272876.878,BestBuy,2025-03-25T10:30:27Z
123e4567-e89b-12d3-a456-426614174002,272988.703,eBay,2025-03-19T20:30:27Z
123e4567-e89b-12d3-a456-426614174000,273045.506,BestBuy,2025-04-05T19:17:27Z
123e4567-e89b-12d3-a456-426614174002,273126.165,BestBuy,2025-04-06T06:51:27Z
123e4567-e89b-12d3-a456-426614174004,273603.404,BestBuy,2025-04-13T02:28:27Z
123e4567-e89b-12d3-a456-426614174003,273636.493,BestBuy,2025-04-06T10:03:27Z
123e4567-e89b-12d3-a456-426614174002,274160.455,eBay,2025-04-06T09:10:27Z
123e4567-e89b-12d3-a456-426614174003,274601.314,eBay,2025-04-06T01:09:27Z
123e4567-e89b-12d3-a456-426614174000,274607.966,BestBuy,2025-04-18T02:02:27Z
123e4567-e89b-12d3-a456-426614174001,274823.959,eBay,2025-03-26T08:15:27Z
123e4567-e89b-12d3-a456-426614174004,275370.772,eBay,2025-04-07T23:43:27Z
123e4567-e89b-12d3-a456-426614174003,275597.294,eBay,2025-03-28T10:07:27Z
123e4567-e89b-12d3-a456-426614174002,275653.887,eBay,2025-04-09T17:43:27Z
123e4567-e89b-12d3-a456-426614174002,275896.29,BestBuy,2025-04-13T03:55:27Z
123e4567-e89b-12d3-a456-426614174004,275936.066,BestBuy,2025-04-10T17:40:27Z
123e4567-e89b-12d3-a456-426614174003,275993.706,eBay,2025-04-07T10:18:27Z
123e4567-e89b-12d3-a456-426614174001,276053.238,BestBuy,2025-04-04T07:37:27Z
123e4567-e89b-12d3-a456-426614174002,276081.601,BestBuy,2025-03-24T11:30:27Z
123e4567-e89b-12d3-a456-426614174004,276470.974,BestBuy,2025-03-25T09:55:27Z
123e4567-e89b-12d3-a456-426614174001,276654.954,eBay,2025-04-14T12:22:27Z
123e4567-e89b-12d3-a456-426614174004,276668.755,BestBuy,2025-04-01T10:06:27Z
123e4567-e89b-12d3-a456-426614174002,277074.133,eBay,2025-04-16T02:14:27Z
123e4567-e89b-12d3-a456-426614174002,277715.124,BestBuy,2025-04-09T11:28:27Z
123e4567-e89b-12d3-a456-426614174003,278487.298,eBay,2025-04-01T07:24:27Z
123e4567-e89b-12d3-a456-426614174003,278839.69,BestBuy,2025-04-04T05:24:27Z
123e4567-e89b-12d3-a456-426614174003,278963.792,eBay,2025-03-27T21:18:27Z
123e4567-e89b-12d3-a456-426614174000,279647.527,eBay,2025-04-14T18:19:27Z
123e4567-e89b-12d3-a456-426614174002,280155.733,eBay,2025-03-25T09:56:27Z
123e4567-e89b-12d3-a456-426614174001,280482.684,BestBuy,2025-03-31T10:48:27Z
123e4567-e89b-12d3-a456-426614174004,280648.672,BestBuy,2025-04-14T21:24:27Z
123e4567-e89b-12d3-a456-426614174003,280694.724,BestBuy,2025-04-15T09:32:27Z
123e4567-e89b-12d3-a456-426614174002,280863.373,BestBuy,2025-04-13T18:35:27Z
123e4567-e89b-12d3-a456-426614174001,280918.002,BestBuy,2025-03-27T10:29:27Z
123e4567-e89b-12d3-a456-426614174002,281310.044,BestBuy,2025-03-29T09:02:27Z
123e4567-e89b-12d3-a456-426614174001,281459.878,eBay,2025-04-06T11:25:27Z
123e4567-e89b-12d3-a456-426614174003,281805.129,BestBuy,2025-04-13T07:25:27Z
123e4567-e89b-12d3-a456-426614174001,281809.612,BestBuy,2025-04-11T22:15:27Z
123e4567-e89b-12d3-a456-426614174003,282323.994,eBay,2025-04-12T19:13:27Z
123e4567-e89b-12d3-a456-426614174004,282364.908,eBay,2025-03-19T17:35:27Z
123e4567-e89b-12d3-a456-426614174002,282548.857,BestBuy,2025-04-15T02:47:27Z
123e4567-e89b-12d3-a456-426614174003,282908.322,eBay,2025-04-17T15:16:27Z
123e4567-e89b-12d3-a456-426614174000,283122.552,BestBuy,2025-04-04T13:52:27Z
123e4567-e89b-12d3-a456-426614174002,283469.584,eBay,2025-03-21T06:57:27Z
123e4567-e89b-12d3-a456-426614174003,283653.312,BestBuy,2025-04-10T03:52:27Z
123e4567-e89b-12d3-a456-426614174003,284155.936,BestBuy,2025-03-24T06:16:27Z
123e4567-e89b-12d3-a456-426614174004,284233.313,eBay,2025-04-15T12:09:27Z
123e4567-e89b-12d3-a456-426614174003,284235.812,BestBuy,2025-03-26T09:57:27Z
123e4567-e89b-12d3-a456-426614174000,284290.991,BestBuy,2025-04-11T22:36:27Z
123e4567-e89b-12d3-a456-426614174003,284450.019,eBay,2025-03-21T03:40:27Z
123e4567-e89b-12d3-a456-426614174003,284529.461,eBay,2025-04-01T03:39:27Z
123e4567-e89b-12d3-a456-426614174001,284776.487,BestBuy,2025-04-04T06:40:27Z
123e4567-e89b-12d3-a456-426614174004,284890.448,eBay,2025-03-25T21:06:27Z
123e4567-e89b-12d3-a456-426614174002,284898.887,eBay,2025-04-10T04:59:27Z
123e4567-e89b-12d3-a456-426614174002,284903.781,BestBuy,2025-04-17T18:55:27Z
123e4567-e89b-12d3-a456-426614174002,285192.324,eBay,2025-04-17T00:56:27Z
123e4567-e89b-12d3-a456-426614174001,285582.889,BestBuy,2025-03-27T20:37:27Z
123e4567-e89b-12d3-a456-426614174002,285618.475,eBay,2025-04-11T17:45:27Z
123e4567-e89b-12d3-a456-426614174001,285838.715,BestBuy,2025-03-29T04:02:27Z
123e4567-e89b-12d3-a456-426614174001,286228.822,BestBuy,2025-03-24T18:24:27Z
123e4567-e89b-12d3-a456-426614174002,286634.015,BestBuy,2025-03-19T14:24:27Z
123e4567-e89b-12d3-a456-426614174001,287422.973,eBay,2025-03-30T19:09:27Z
123e4567-e89b-12d3-a456-426614174000,287537.362,eBay,2025-03-28T09:58:27Z
123e4567-e89b-12d3-a456-426614174004,287712.593,eBay,2025-03-30T16:51:27Z
123e4567-e89b-12d3-a456-426614174004,288004.677,eBay,2025-04-10T16:52:27Z
123e4567-e89b-12d3-a456-426614174000,288385.206,BestBuy,2025-04-13T07:03:27Z
123e4567-e89b-12d3-a456-426614174003,288530.937,BestBuy,2025-04-01T14:51:27Z
123e4567-e89b-12d3-a456-426614174003,288567.189,BestBuy,2025-04-11T20:18:27Z
123e4567-e89b-12d3-a456-426614174002,288635.121,BestBuy,2025-04-03T04:08:27Z
123e4567-e89b-12d3-a456-426614174004,288800.258,eBay,2025-03-25T19:38:27Z
123e4567-e89b-12d3-a456-426614174004,289044.251,eBay,2025-04-04T15:47:27Z
123e4567-e89b-12d3-a456-426614174001,289213.052,BestBuy,2025-04-10T22:35:27Z
123e4567-e89b-12d3-a456-426614174001,289391.346,BestBuy,2025-03-29T22:17:27Z
123e4567-e89b-12d3-a456-426614174003,289599.285,eBay,2025-03-25T02:46:27Z
123e4567-e89b-12d3-a456-426614174003,289835.521,BestBuy,2025-04-17T13:31:27Z
123e4567-e89b-12d3-a456-426614174000,289979.02,eBay,2025-03-26T17:02:27Z
123e4567-e89b-12d3-a456-426614174004,289994.165,BestBuy,2025-04-05T08:45:27Z
123e4567-e89b-12d3-a456-426614174000,290108.667,eBay,2025-03-25T06:57:27Z
123e4567-e89b-12d3-a456-426614174003,290127.997,BestBuy,2025-04-11T07:36:27Z
123e4567-e89b-12d3-a456-426614174001,290396.73,BestBuy,2025-04-01T20:17:27Z
123e4567-e89b-12d3-a456-426614174000,290630.229,eBay,2025-03-27T14:47:27Z
123e4567-e89b-12d3-a456-426614174000,291618.205,eBay,2025-03-24T23:38:27Z
123e4567-e89b-12d3-a456-426614174000,291915.008,BestBuy,2025-04-01T03:40:27Z
123e4567-e89b-12d3-a456-426614174000,292057.457,eBay,2025-04-16T16:31:27Z
123e4567-e89b-12d3-a456-426614174004,292200.499,eBay,2025-03-27T20:56:27Z
123e4567-e89b-12d3-a456-426614174004,292298.841,eBay,2025-03-27T11:47:27Z
123e4567-e89b-12d3-a456-426614174000,292330.448,BestBuy,2025-04-07T08:09:27Z
123e4567-e89b-12d3-a456-426614174000,293381.799,BestBuy,2025-03-19T15:31:27Z
123e4567-e89b-12d3-a456-426614174003,293534.499,eBay,2025-04-09T15:43:27Z
123e4567-e89b-12d3-a456-426614174003,293808.459,eBay,2025-03-20T10:27:27Z
123e4567-e89b-12d3-a456-426614174004,294101.653,eBay,2025-04-10T00:53:27Z
123e4567-e89b-12d3-a456-426614174000,295221.232,BestBuy,2025-03-29T17:18:27Z
123e4567-e89b-12d3-a456-426614174000,295222.816,eBay,2025-03-25T16:08:27Z
123e4567-e89b-12d3-a456-426614174004,295304.08,eBay,2025-03-29T00:00:27Z
123e4567-e89b-12d3-a456-426614174004,296124.212,eBay,2025-04-09T04:52:27Z
123e4567-e89b-12d3-a456-426614174003,296159.588,eBay,2025-04-06T00:20:27Z
123e4567-e89b-12d3-a456-426614174000,296348.928,eBay,2025-04-17T07:49:27Z
123e4567-e89b-12d3-a456-426614174000,296476.395,BestBuy,2025-04-16T14:37:27Z
123e4567-e89b-12d3-a456-426614174002,296753.121,BestBuy,2025-04-06T09:30:27Z
123e4567-e89b-12d3-a456-426614174004,297558.037,BestBuy,2025-04-10T01:07:27Z
123e4567-e89b-12d3-a456-426614174002,297686.261,eBay,2025-04-08T03:09:27Z
123e4567-e89b-12d3-a456-426614174002,297772.384,BestBuy,2025-04-08T13:43:27Z
123e4567-e89b-12d3-a456-426614174000,298230.441,BestBuy,2025-04-18T00:52:27Z
123e4567-e89b-12d3-a456-426614174002,298320.698,eBay,2025-04-11T16:20:27Z
123e4567-e89b-12d3-a456-426614174004,298787.428,BestBuy,2025-04-08T03:48:27Z
123e4567-e89b-12d3-a456-426614174002,298861.479,eBay,2025-03-21T19:03:27Z
123e4567-e89b-12d3-a456-426614174000,298910.631,BestBuy,2025-04-03T18:44:27Z
123e4567-e89b-12d3-a456-426614174002,298945.91,eBay,2025-04-11T18:41:27Z
123e4567-e89b-12d3-a456-426614174001,299215.711,BestBuy,2025-03-20T15:48:27Z
123e4567-e89b-12d3-a456-426614174004,299436.185,eBay,2025-04-14T12:46:27Z
123e4567-e89b-12d3-a456-426614174001,299597.631,BestBuy,2025-04-05T11:29:27Z
123e4567-e89b-12d3-a456-426614174001,299923.824,eBay,2025-04-16T21:06:27Z
123e4567-e89b-12d3-a456-426614174003,299958.996,BestBuy,2025-04-17T16:31:27Z
123e4567-e89b-12d3-a456-426614174001,300160.563,BestBuy,2025-03-26T22:49:27Z
123e4567-e89b-12d3-a456-426614174001,300301.36,BestBuy,2025-03-26T00:36:27Z
123e4567-e89b-12d3-a456-426614174002,300326.681,eBay,2025-04-02T13:03:27Z
123e4567-e89b-12d3-a456-426614174003,300515.423,eBay,2025-04-04T23:22:27Z
123e4567-e89b-12d3-a456-426614174003,300645.152,eBay,2025-03-24T09:35:27Z
123e4567-e89b-12d3-a456-426614174003,300816.863,BestBuy,2025-04-15T14:42:27Z
123e4567-e89b-12d3-a456-426614174001,301553.459,BestBuy,2025-04-12T08:58:27Z
123e4567-e89b-12d3-a456-426614174002,301599.033,eBay,2025-04-05T03:07:27Z
123e4567-e89b-12d3-a456-426614174001,301907.809,eBay,2025-03-22T19:38:27Z
123e4567-e89b-12d3-a456-426614174000,302084.205,eBay,2025-04-05T23:52:27Z
123e4567-e89b-12d3-a456-426614174002,302184.468,eBay,2025-04-03T13:06:27Z
123e4567-e89b-12d3-a456-426614174000,302900.842,BestBuy,2025-03-20T01:17:27Z
123e4567-e89b-12d3-a456-426614174002,303223.925,eBay,2025-04-12T21:00:27Z
123e4567-e89b-12d3-a456-426614174003,303494.666,BestBuy,2025-04-09T01:19:27Z
123e4567-e89b-12d3-a456-426614174003,304397.831,eBay,2025-03-21T07:59:27Z
123e4567-e89b-12d3-a456-426614174001,304554.279,BestBuy,2025-04-07T04:00:27Z
123e4567-e89b-12d3-a456-426614174000,304926.226,eBay,2025-04-06T08:07:27Z
123e4567-e89b-12d3-a456-426614174002,304975.431,eBay,2025-04-07T23:50:27Z
123e4567-e89b-12d3-a456-426614174003,305156.899,BestBuy,2025-04-03T02:14:27Z
123e4567-e89b-12d3-a456-426614174002,305250.247,eBay,2025-03-19T13:47:27Z
123e4567-e89b-12d3-a456-426614174001,306069.151,eBay,2025-03-22T11:52:27Z
123e4567-e89b-12d3-a456-426614174000,306456.629,eBay,2025-03-28T09:59:27Z
123e4567-e89b-12d3-a456-426614174001,306631.291,BestBuy,2025-04-09T21:53:27Z
123e4567-e89b-12d3-a456-426614174002,306720.973,BestBuy,2025-04-13T14:27:27Z
123e4567-e89b-12d3-a456-426614174004,306832.322,BestBuy,2025-03-24T03:40:27Z
123e4567-e89b-12d3-a456-426614174001,307372.234,BestBuy,2025-04-18T05:59:27Z
123e4567-e89b-12d3-a456-426614174003,307415.468,BestBuy,2025-04-01T04:34:27Z
123e4567-e89b-12d3-a456-426614174003,307435.835,BestBuy,2025-04-06T16:51:27Z
123e4567-e89b-12d3-a456-426614174000,308142.558,BestBuy,2025-04-01T12:51:27Z
123e4567-e89b-12d3-a456-426614174004,308226.747,eBay,2025-04-18T18:02:27Z
123e4567-e89b-12d3-a456-426614174003,308393.628,BestBuy,2025-03-22T02:46:27Z
123e4567-e89b-12d3-a456-426614174003,308679.019,BestBuy,2025-04-09T13:18:27Z
123e4567-e89b-12d3-a456-426614174002,308896.541,BestBuy,2025-03-25T04:57:27Z
123e4567-e89b-12d3-a456-426614174003,309736.054,eBay,2025-04-05T13:22:27Z
123e4567-e89b-12d3-a456-426614174004,310043.867,eBay,2025-04-10T13:00:27Z
123e4567-e89b-12d3-a456-426614174003,310591.437,eBay,2025-04-10T05:41:27Z
123e4567-e89b-12d3-a456-426614174001,310883.908,BestBuy,2025-04-10T08:10:27Z
123e4567-e89b-12d3-a456-426614174000,310921.044,BestBuy,2025-04-08T05:14:27Z
123e4567-e89b-12d3-a456-426614174001,311155.863,eBay,2025-04-15T17:54:27Z
123e4567-e89b-12d3-a456-426614174002,311253.915,BestBuy,2025-03-23T20:55:27Z
123e4567-e89b-12d3-a456-426614174004,311346.73,eBay,2025-04-04T14:33:27Z
123e4567-e89b-12d3-a456-426614174004,311707.822,eBay,2025-03-30T10:38:27Z
123e4567-e89b-12d3-a456-426614174001,312861.058,eBay,2025-03-27T15:03:27Z
123e4567-e89b-12d3-a456-426614174003,313529.786,BestBuy,2025-04-10T10:21:27Z
123e4567-e89b-12d3-a456-426614174002,313611.89,eBay,2025-04-12T18:22:27Z
123e4567-e89b-12d3-a456-426614174002,313656.34,eBay,2025-03-23T03:14:27Z
123e4567-e89b-12d3-a456-426614174004,314150.233,eBay,2025-04-02T01:08:27Z
123e4567-e89b-12d3-a456-426614174000,314182.01,eBay,2025-03-28T02:16:27Z
123e4567-e89b-12d3-a456-426614174002,314662.543,BestBuy,2025-03-20T16:27:27Z
123e4567-e89b-12d3-a456-426614174000,315204.248,eBay,2025-04-09T13:14:27Z
123e4567-e89b-12d3-a456-426614174001,315421.918,BestBuy,2025-03-28T19:04:27Z
123e4567-e89b-12d3-a456-426614174001,316595.581,eBay,2025-04-10T00:58:27Z
123e4567-e89b-12d3-a456-426614174002,316715.507,BestBuy,2025-04-15T18:23:27Z
